0.09 -20 1.972 8.0584 33.2592 33.2592 0.45
0.09 -19 1.8024 8.7505 33.2612 33.2612 0.45
0.09 -18 1.6485 7.3021 33.2955 33.2953 0.5
0.09 -17 1.4864 9.9304 33.2855 33.2852 0.5
0.09 -16 1.413 9.4859 33.1544 33.1547 0.3
0.09 -15 1.2225 11.0862 33.1919 33.1931 0.35
0.09 -14 1.0857 11.6386 33.2003 33.2003 0.4
0.09 -13 0.93929 8.5084 33.3162 33.3165 0.5
0.09 -12 0.7904 13.8744 33.217 33.2184 0.35
0.09 -11 0.63344 12.0005 33.2264 33.2278 0.35
0.09 -10 0.48265 9.992 33.2139 33.2142 0.35
0.09 -9 0.35459 14.5525 33.1213 33.1218 0.3
0.09 -8 -0.55113 9.2374 33.7376 33.7373 2.1
0.09 -7 -0.88987 10.0442 33.3694 33.3691 0.7
0.09 -6 -1.0138 11.9391 33.0105 33.0105 0.25
0.09 -5 -1.1426 11.9379 32.6609 32.6612 0
0.09 -4 -0.6862 8.741 32.3201 32.3201 0.3
